Record Type,ORI,Agency Name,Incident Number,Incident Date,Data Source,Report Date Indicator,Incident Hour,Cleared Exceptionally,CT Offense #1,CT Location #1,CT Offense #2,CT Location #2,CT Offense #3,CT Location #3,CT Offense #4,CT Location #4,CT Offense #5,CT Location #5,CT Offense #6,CT Location #6,CT Offense #7,CT Location #7,CT Offense #8,CT Location #8,CT Offense #9,CT Location #9,CT Offense #10,CT Location #10,Wpn Type #1,Wpn Auto #1,Wpn Type #2,Wpn Auto #2,Wpn Type #3,Wpn Auto #3,Victim Type #1,Victim Type #2,Victim Type #3,Victim Type #4,Victim Type #5,Victim Type #6,Victim Type #7,Victim Type #8,Victim Type #9,Stolen Prop Desc #1,Value of Stolen Prop #1,Prop Rec Date #1,Prop Rec Value #1,Stolen Prop Desc #2,Value of Stolen Prop #2,Prop Rec Date #2,Prop Rec Value #2,Stolen Prop Desc #3,Value of Stolen Prop #3,Prop Rec Date #3,Prop Rec Value #3,Stolen Prop Desc #4,Value of Stolen Prop #4,Prop Rec Date #4,Prop Rec Value #4,Stolen Prop Desc #5,Value of Stolen Prop #5,Prop Rec Date #5,Prop Rec Value #5,Stolen Prop Desc #6,Value of Stolen Prop #6,Prop Rec Date #6,Prop Rec Value #6,Stolen Prop Desc #7,Value of Stolen Prop #7,Prop Rec Date #7,Prop Rec Value #7,Stolen Prop Desc #8,Value of Stolen Prop #8,Prop Rec Date #8,Prop Rec Value #8,Stolen Prop Desc #9,Value of Stolen Prop #9,Prop Rec Date #9,Prop Rec Value #9,Stolen Prop Desc #10,Value of Stolen Prop #10,Prop Rec Date #10,Prop Rec Value #10,Unknown Offender Indicator,Offender Count,Age of Offender #1,Sex of Offender #1,Race of Offender #1,Ethnicity of Offender #1,Age of Offender #2,Sex of Offender #2,Race of Offender #2,Ethnicity of Offender #2,Age of Offender #3,Sex of Offender #3,Race of Offender #3,Ethnicity of Offender #3,Age of Offender #4,Sex of Offender #4,Race of Offender #4,Ethnicity of Offender #4,Age of Offender #5,Sex of Offender #5,Race of Offender #5,Ethnicity of Offender #5,Arrestee Count,Age of Arrestee #1,Sex of Arrestee #1,Race of Arrestee #1,Ethnicity of Arrestee #1,Age of Arrestee #2,Sex of Arrestee #2,Race of Arrestee #2,Ethnicity of Arrestee #2,Age of Arrestee #3,Sex of Arrestee #3,Race of Arrestee #3,Ethnicity of Arrestee #3,Age of Arrestee #4,Sex of Arrestee #4,Race of Arrestee #4,Ethnicity of Arrestee #4,Age of Arrestee #5,Sex of Arrestee #5,Race of Arrestee #5,Ethnicity of Arrestee #5
IR,TX0571800,MESQUITE,14-051243,20140522,E,,07,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000001500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0571800,MESQUITE,14-053147,20140527,E,,08,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000044000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0571800,MESQUITE,14-061050,20140617,E,,06,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,36,000040000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0571800,MESQUITE,14-070038,20140712,E,,04,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,38,000040000,00000000,000000000,78,000015000,20140712,000015000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0571800,MESQUITE,14101118,20141004,E,,10,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000030000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0571800,MESQUITE,14106235,20141022,E,,18,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,16,000005000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0571800,MESQUITE,14112351,20141109,E,,23,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,16,000072000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0572000,RICHARDSON,201400062573,20140530,E,,04,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,U,,,,,,,,,77,000004894,00000000,000000000,77,000000228,00000000,000000000,77,000000208,00000000,000000000,77,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0572000,RICHARDSON,201400111740,20140925,E,,15,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,000200000,20140926,000200000,77,000045000,20140929,000045000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0572200,SEAGOVILLE,1400011878,20141122,E,,11,,23F,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0572400,UNIVERSITY P,1400536,20140519,E,,18,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,25,000003000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,20,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0572400,UNIVERSITY P,1400720,20140708,E,,12,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,07,000001500,00000000,000000000,07,000000600,00000000,000000000,25,000000600,00000000,000000000,77,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0572400,UNIVERSITY P,140388,20140413,E,,11,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000002000,00000000,000000000,25,000000400,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,18,M,W,H,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0610600,LEWISVILLE,14-03329,20140403,N,,17,,240,12,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000654000,20140404,000654000,37,000020000,20140404,000020000,78,000015000,20140404,000015000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0610600,LEWISVILLE,14-06288,20140623,N,,15,,240,25,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000060000,00000000,000000000,43,000000001,00000000,000000000,77,000010000,00000000,000000000,78,000027000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0611200,FLOWER MOUND,14012509,20140405,N,,16,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,16,000002000,00000000,000000000,36,000000120,00000000,000000000,77,000001499,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0700500,MIDLOTHIAN,14MP030701,20140714,E,,09,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,I,,,,,,,,43,000018564,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0710000,EL PASO,2014-11418,20141111,E,,04,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,23,000001136,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0710200,EL PASO,14243122,20140820,E,,08,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0710200,EL PASO,14257175,20140913,E,,14,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000020000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0710200,EL PASO,14320114,20141115,E,,18,,240,19,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000201200,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0790100,MISSOURI CIT,14006495,20141226,E,,11,,23F,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000400,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0790400,STAFFORD,0790400,20140814,E,R,11,,23H,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000001396,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0790400,STAFFORD,14-0390PD,20140214,E,,,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000022049,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0790400,STAFFORD,14-0661,20140312,E,R,,,270,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,75,000006300,20140312,000000500,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,23,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0790400,STAFFORD,14-3351,20141201,E,R,,,270,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,75,000000699,20141201,000000699,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,18,M,B,N,,,,,,,,,,,,,,,,,1,18,M,B,N,,,,,,,,,,,,,,,,
IR,TX0790400,STAFFORD,14-3500,20141215,E,R,,,270,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,75,000001500,20141215,000001500,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,20,M,B,H,,,,,,,,,,,,,,,,,1,20,M,B,N,,,,,,,,,,,,,,,,
IR,TX0820000,FRIO,14000013742,20140903,E,,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000012880,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0820000,FRIO,14000014401,20140917,E,,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000021600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0820000,FRIO,1400007387,20140512,E,,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000008320,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0820000,FRIO,1400010500,20140709,E,,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000010400,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0820000,FRIO,1400010824,20140712,E,,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000016328,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0820000,FRIO,1400012478,20140807,E,,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000011000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0820000,FRIO,1400013109,20140822,E,,,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0840400,GALVESTON,1403948,20140516,E,,09,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000150,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0840400,GALVESTON,1408226,20140920,E,,11,,23H,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000000600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0840800,LEAGUE CITY,144242,20140801,E,,12,,23H,05,23C,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,000001479,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0910400,SHERMAN,14-0001331,20140320,E,,13,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000026,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0910400,SHERMAN,140001816,20140417,E,,11,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000062,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX0910400,SHERMAN,140003520,20140729,E,,13,,23F,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000017,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,48,M,W,N,29,M,W,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010000,HARRIS,HC140055137,20140420,E,R,05,,240,05,,,,,,,,,,,,,,,,,,,,,,,,,B,I,,,,,,,,77,000003000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010400,DEER PARK,14-01074,20140310,E,R,,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000100000,00000000,000000000,78,000020000,20140312,000020000,78,000020000,20140312,000020000,78,000030000,20140312,000030000,78,000030000,20140312,000030000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14001203,20140307,E,,12,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,20,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,28,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14001552,20140326,E,,18,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,13,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,16,F,W,N,,,,,,,,,,,,,,,,,1,16,F,W,N,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14002974,20140611,E,,08,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,36,000002800,20140611,000000500,36,000000500,20140611,000000500,36,000000100,20140611,000000100,36,000000030,20140611,000000030,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,31,M,W,H,,,,,,,,,,,,,,,,,1,31,M,W,H,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14004980,20140928,E,,09,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000000095,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,51,M,W,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14005319,20141018,E,,13,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000000300,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14005653,20141107,E,,08,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,07,000001600,00000000,000000000,07,000001000,00000000,000000000,36,000000780,00000000,000000000,36,000000600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14006329,20141214,E,,04,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,36,000000449,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1010900,HUMBLE,14006602,20141229,E,,18,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,26,000000100,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TX1011200,JERSEY VILLA,1400013613,20141014,E,R,16,,23D,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000175000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,42,M,B,N,,,,,,,,,,,,,,,,,1,42,M,B,N,,,,,,,,,,,,,,,,
