"ori","zip","lat","lng"
"GA0470800"," ",31.532588,-84.20904
"GA0470000","31702",31.532588,-84.20904
"GA0470200","31701",31.532588,-84.20904
"GA0470500","31703",31.532588,-84.20904
"GA0470600","31708",31.532588,-84.20904
"GA0470900"," ",31.532588,-84.20904
"GA0480100","30134",33.699317,-84.765944
"GA0480200"," ",33.699317,-84.765944
"GA0480000","30134",33.699317,-84.765944
"GA0480300"," ",33.699317,-84.765944
"GA0480400"," ",33.699317,-84.765944
"GA0490100","39823",31.324191,-84.906723
"GA0490200","39841",31.324191,-84.906723
"GA0490000","39823",31.324191,-84.906723
"GA0490300"," ",31.324191,-84.906723
"GA0500000","31648",30.7085,-82.836132
"GA0510100","31312",32.361711,-81.343337
"GA0510200","31326",32.361711,-81.343337
"GAGSP4200","31326",32.361711,-81.343337
"GA0510300","31329",32.361711,-81.343337
"GA0510000","31329",32.361711,-81.343337
"GA0520200","30624",34.116486,-82.841815
"GA0520100","30635",34.116486,-82.841815
"GA0520000","30635",34.116486,-82.841815
"GA0530400","30425",32.5911,-82.299763
"GA0530600"," ",32.5911,-82.299763
"GA0530500","30464",32.5911,-82.299763
"GA0530100","30401",32.5911,-82.299763
"GAGSP1900","30401",32.5911,-82.299763
"GA0530700"," ",32.5911,-82.299763
"GA0530300","30471",32.5911,-82.299763
"GA0530000","30401",32.5911,-82.299763
"GA0540100","30417",32.151902,-81.887618
"GA0540200","30429",32.151902,-81.887618
"GA0540000","30417",32.151902,-81.887618
"GA0550200","30513",34.866497,-84.31744
"GAGSP2700","30513",34.866497,-84.31744
"GA0550100","30555",34.866497,-84.31744
"GA0550300","30513",34.866497,-84.31744
"GA0550000","30513",34.866497,-84.31744
"OH0630700"," ",41.119141,-84.576966
"GA0560100","30215",33.412717,-84.493941
"GA0560200","30269",33.412717,-84.493941
"GA0560300","30290",33.412717,-84.493941
"GA0560400","30214",33.412717,-84.493941
"GA0560000","30214",33.412717,-84.493941
"GA0570300","30124",34.263677,-85.21373
"GA0570800"," ",34.263677,-85.21373
"GA0570900"," ",34.263677,-85.21373
"GA0570600","30149",34.263677,-85.21373
"GA0570200","30161",34.263677,-85.21373
"GAGSP3800","30165",34.263677,-85.21373
"GA0570500","30149",34.263677,-85.21373
"GA0570700"," ",34.263677,-85.21373
"GA0571000"," ",34.263677,-85.21373
"GA0571100"," ",34.263677,-85.21373
"GAGBI1000"," ",34.263677,-85.21373
"GA0570000","30161",34.263677,-85.21373
"GA0570100","30161",34.263677,-85.21373
"GA0580100","30040",34.225143,-84.127435
"GA0580200","30040",34.225143,-84.127435
"GA0580300","30040",34.225143,-84.127435
"GA0580000","30040",34.225143,-84.127435
"GA0580400"," ",34.225143,-84.127435
"GA0590400","30520",34.375155,-83.22729
"GA0590100","30521",34.375155,-83.22729
"GA0590600"," ",34.375155,-83.22729
"GA0590500","30639",34.375155,-83.22729
"GA0590200","30553",34.375155,-83.22729
"GA0590300","30662",34.375155,-83.22729
"GA0590000","30521",34.375155,-83.22729
"GA0590700"," ",34.375155,-83.22729
"GA0600400","30004",33.790034,-84.468182
"GADPS0300"," ",33.790034,-84.468182
"GA0604200","30310",33.790034,-84.468182
"GA0602200","30303",33.790034,-84.468182
"GA0605400","30303",33.790034,-84.468182
"GAAPD0000","30308",33.790034,-84.468182
"GADPS0200","30371",33.790034,-84.468182
"GA0600900","30303",33.790034,-84.468182
"GA0601000","30332",33.790034,-84.468182
"GA0603800","30313",33.790034,-84.468182
"GA0601600","30303",33.790034,-84.468182
"GA0602100","30324",33.790034,-84.468182
"GA0603300","30334",33.790034,-84.468182
"GA0603900","30334",33.790034,-84.468182
"GA0602000","30303",33.790034,-84.468182
"GAGSP0000","30301",33.790034,-84.468182
"GA0601800","30345",33.790034,-84.468182
"GA0601900","30334",33.790034,-84.468182
"GA0602400","30320",33.790034,-84.468182
"GA0602600","30013",33.790034,-84.468182
"GA0603000","30314",33.790034,-84.468182
"GA0603100","30144",33.790034,-84.468182
"GA0603200","30334",33.790034,-84.468182
"GA0603600","30314",33.790034,-84.468182
"GA0604100","30359",33.790034,-84.468182
"GA0604000","30314",33.790034,-84.468182
"GA0604500","30314",33.790034,-84.468182
"GA0604900","30303",33.790034,-84.468182
"GA0606200","31010",33.790034,-84.468182
"GA0601100"," ",33.790034,-84.468182
"GA0601200"," ",33.790034,-84.468182
"GA0601400"," ",33.790034,-84.468182
"GA0603400"," ",33.790034,-84.468182
"GA0604400"," ",33.790034,-84.468182
"GA0605000"," ",33.790034,-84.468182
"GA0605300"," ",33.790034,-84.468182
"GA0606100"," ",33.790034,-84.468182
"GAAPD0100"," ",33.790034,-84.468182
"GAAPD0400"," ",33.790034,-84.468182
"GAAPD3000"," ",33.790034,-84.468182
"GAAPD4000"," ",33.790034,-84.468182
"GAAPD4100"," ",33.790034,-84.468182
"GABNDAT00"," ",33.790034,-84.468182
"GAGBC0000"," ",33.790034,-84.468182
"GAGSA0400"," ",33.790034,-84.468182
"GA0605900","30268",33.790034,-84.468182
"GA0600100","30337",33.790034,-84.468182
"GA0606300"," ",33.790034,-84.468182
"GA0604300"," ",33.790034,-84.468182
"GA0600200","30344",33.790034,-84.468182
"GA0600700","30213",33.790034,-84.468182
"GA0600300","30354",33.790034,-84.468182
"GAGSP4700","30050",33.790034,-84.468182
"GA0601500"," ",33.790034,-84.468182
"GADMV0000"," ",33.790034,-84.468182
"GA0605800","30097",33.790034,-84.468182
"GA0602300"," ",33.790034,-84.468182
"GA0605700","30004",33.790034,-84.468182
"GA0603500"," ",33.790034,-84.468182
"GA0600800","30268",33.790034,-84.468182
"GA0600500","30075",33.790034,-84.468182
"GA0605600","30328",33.790034,-84.468182
"GA0606000"," ",33.790034,-84.468182
"GA0600600","30291",33.790034,-84.468182
"GA0600000","30303",33.790034,-84.468182
"GA0602700","30303",33.790034,-84.468182
"GA0603700","30315",33.790034,-84.468182
"GA0601300","30303",33.790034,-84.468182
"GA0604700"," ",33.790034,-84.468182
"GAAPD0200"," ",33.790034,-84.468182
"GA0610300","30539",34.690541,-84.453984
"GA0610100","30540",34.690541,-84.453984
"GA0610000","30540",34.690541,-84.453984
"GA0610200","30540",34.690541,-84.453984
"GA0610400"," ",34.690541,-84.453984
"GA0620100","30810",33.227491,-82.606913
"GA0620000","30810",33.227491,-82.606913
"GA0630100","31520",31.212746,-81.496517
"GA0630300","31520",31.212746,-81.496517
"GAGSP2300","31525",31.212746,-81.496517
"GA0630400","31520",31.212746,-81.496517
"GA0630500"," ",31.212746,-81.496517
"GA0630700"," ",31.212746,-81.496517
"GA0650400"," ",31.212746,-81.496517
"GAGSP3500","31527",31.212746,-81.496517
"GA0630000","31520",31.212746,-81.496517
"GA0630600","31520",31.212746,-81.496517
"GA0630200","31525",31.212746,-81.496517
"GA0630800"," ",31.212746,-81.496517
"GA0640100","30701",34.509667,-84.873862
"GAGBI0200","30753",34.509667,-84.873862
"GAGSP4300","30701",34.509667,-84.873862
"GA0640300","30703",34.509667,-84.873862
"GA0640200","30139",34.509667,-84.873862
"GA0640400"," ",34.509667,-84.873862
"GA0640500","30735",34.509667,-84.873862
"GA0640000","30701",34.509667,-84.873862
"GA0650100","31728",30.875891,-84.245066
"GA0650200","31797",30.875891,-84.245066
"GA0650000","39828",30.875891,-84.245066
"GA0650300","39828",30.875891,-84.245066
"GA0660100","30642",33.576819,-83.167102
"GA0660400","30665",33.576819,-83.167102
"GA0660200","30669",33.576819,-83.167102
"GA0660500","30678",33.576819,-83.167102
"GA0660000","30642",33.576819,-83.167102
"GA0660300","30642",33.576819,-83.167102
"GA0660600"," ",33.576819,-83.167102
"GA0670100","30518",33.959099,-84.022949
"GA0671100"," ",33.959099,-84.022949
"GA0671200","30019",33.959099,-84.022949
"GA0670400","30019",33.959099,-84.022949
"GA0670500","30096",33.959099,-84.022949
"GA0671700","30043",33.959099,-84.022949
"GA0670300","30046",33.959099,-84.022949
"GAGSP3700","30040",33.959099,-84.022949
"GA0671400"," ",33.959099,-84.022949
"GA0671800"," ",33.959099,-84.022949
"GA0670600","30247",33.959099,-84.022949
"GA0670700","30071",33.959099,-84.022949
"GA0671600"," ",33.959099,-84.022949
"GA0671500"," ",33.959099,-84.022949
"GA0670800","30039",33.959099,-84.022949
"GA0671300"," ",33.959099,-84.022949
"GA0670900","30024",33.959099,-84.022949
"GA0670000","30043",33.959099,-84.022949
"GA0670200","30045",33.959099,-84.022949
"GA0671000","30045",33.959099,-84.022949
"GA0680900","30510",34.635108,-83.526406
"GA0680500","30511",34.635108,-83.526406
"GA0680200","30523",34.635108,-83.526406
"GA0680100","30531",34.635108,-83.526406
"GA0680300","30535",34.635108,-83.526406
"GA0680800","30535",34.635108,-83.526406
"GA0680400","30563",34.635108,-83.526406
"GA1190300","30573",34.635108,-83.526406
"GA0680000","30523",34.635108,-83.526406
"GA0680600","30563",34.635108,-83.526406
"GA0680700"," ",34.635108,-83.526406
"GA0690500","30518",34.317588,-83.818497
"GAGSP2600","30286",32.881837,-84.292281
"GA0690300","30542",34.317588,-83.818497
"GA0690100","30503",34.317588,-83.818497
"GA0690200","30503",34.317588,-83.818497
"GAGBI0400","30528",34.317588,-83.818497
"GAGBI1800","30142",34.317588,-83.818497
"GAGSP0600","30506",34.317588,-83.818497
"GA0690700","30501",34.317588,-83.818497
"GA0070500"," ",34.317588,-83.818497
"GA0690800"," ",34.317588,-83.818497
"GA0960700"," ",34.317588,-83.818497
"GAGSPH100"," ",34.317588,-83.818497
"GA0690400","30566",34.317588,-83.818497
"GA0690600","30503",34.317588,-83.818497
"GA0690000","30501",34.317588,-83.818497
"GA0700100","31087",33.26922,-83.000465
"GA0700000","31087",33.26922,-83.000465
"GA0700300","31087",33.26922,-83.000465
"GA0700200","31087",33.26922,-83.000465
"GA0710100","30110",33.795165,-85.220062
"GA0710300","30113",33.795165,-85.220062
"GA0710200","30176",33.795165,-85.220062
"GA0710500"," ",33.795165,-85.220062
"GA0710000","30113",33.795165,-85.220062
"GA0720400","31811",32.731549,-84.912432
"GA0720100","31822",32.731549,-84.912432
"GA0720300","31826",32.731549,-84.912432
"GA0720200","31831",32.731549,-84.912432
"GA0720000","31811",32.731549,-84.912432
"GA0730100","30643",34.348733,-82.96329
"GA0730000","30643",34.348733,-82.96329
"GA0740200","30170",33.290968,-85.139594
"GA0740100","30217",33.290968,-85.139594
"GA0740000","30217",33.290968,-85.139594
"GA0750300","30228",33.452881,-84.15444
"GA0750400","30248",33.452881,-84.15444
"GA0750100","30253",33.452881,-84.15444
"GA0750200","30281",33.452881,-84.15444
"GA0750500","30253",33.452881,-84.15444
"GA0750000","30253",33.452881,-84.15444
"GA0750600"," ",33.452881,-84.15444
"GA0760300","31028",32.458381,-83.662856
"GA0760100","31069",32.458381,-83.662856
"GAGBI1300","31069",32.458381,-83.662856
"GAGSP1500","31069",32.458381,-83.662856
"GA0760200","31099",32.458381,-83.662856
"GA0760400"," ",32.458381,-83.662856
"GA0760000","31088",32.458381,-83.662856
"GA0770100","31774",31.604306,-83.277037
"GA0770000","31774",31.604306,-83.277037
"GA0770500"," ",31.604306,-83.277037
"GA0780400","30549",34.134157,-83.565133
"GA0780600","30517",34.134157,-83.565133
"GA0780100","30529",34.134157,-83.565133
"GA0780500","30548",34.134157,-83.565133
"GA0780200","30549",34.134157,-83.565133
"GA0780700"," ",34.134157,-83.565133
"GA0781000"," ",34.134157,-83.565133
"GA0780900","30567",34.134157,-83.565133
"GA0780000","30549",34.134157,-83.565133
"GA0780800","30529",34.134157,-83.565133
"GA0790100","31064",33.318128,-83.689505
"GA0790000","31064",33.318128,-83.689505
"GA0790200"," ",33.318128,-83.689505
"GA0800100","31539",31.811615,-82.636825
"GA0800000","31539",31.811615,-82.636825
"GA0810600"," ",33.051874,-82.41905
"GA0810400","30413",33.051874,-82.41905
"GA0810100","30434",33.051874,-82.41905
"GA0810500","30823",33.051874,-82.41905
"GA0810200","30477",33.051874,-82.41905
"GA0810300","30833",33.051874,-82.41905
"GA0810000","30434",33.051874,-82.41905
"GA0820100","30442",32.794563,-81.971524
"GA0820000","30442",32.794563,-81.971524
"GA0830200","31022",32.689831,-82.661354
"GA0830300","31049",32.689831,-82.661354
"GA0830100","31096",32.689831,-82.661354
"GA0830000","31096",32.689831,-82.661354
"GA0840100","31032",33.020226,-83.562339
"GA0840000","31032",33.020226,-83.562339
"GA0840200"," ",33.020226,-83.562339
"GA0850100","30204",33.07446,-84.146721
"GA0850300","30204",33.07446,-84.146721
"GA0850200","30257",33.07446,-84.146721
"GA0850000","30204",33.07446,-84.146721
"GA0860100","31635",31.038197,-83.063164
"GA0860000","31635",31.038197,-83.063164
"GA0860200","31635",31.038197,-83.063164
"GA0870100","31040",32.39322,-82.926317
"GAGBI1200","31023",32.39322,-82.926317
"GAGSP2000","31040",32.39322,-82.926317
"GA0870200","31027",32.39322,-82.926317
"GA0870000","31021",32.39322,-82.926317
"GA0880100","31763",31.818419,-84.146681
"GA0880200","31787",31.818419,-84.146681
"GA0880000","31763",31.818419,-84.146681
"GA0890100","31313",31.807296,-81.457864
"GAGSP1100","31313",31.807296,-81.457864
"GA0890200","31320",31.807296,-81.457864
"GA0890500"," ",31.807296,-81.457864
"GA0890000","31310",31.807296,-81.457864
"GA0900100","30817",33.792151,-82.448299
"GA0900000","30817",33.792151,-82.448299
"GA0910100","31316",31.749563,-81.74287
"GA0910000","31316",31.749563,-81.74287
"GA0920200","31632",30.833127,-83.268992
"GA0920300","31636",30.833127,-83.268992
"GA0920400","31601",30.833127,-83.268992
"GA0920500","31698",30.833127,-83.268992
"GA0920100","31601",30.833127,-83.268992
"GAGSP3100","31601",30.833127,-83.268992
"GA0920800"," ",30.833127,-83.268992
"GA0920000","31603",30.833127,-83.268992
"GA0920600"," ",30.833127,-83.268992
"GA0920700"," ",30.833127,-83.268992
"GA0930200","30533",34.568135,-83.998906
"GA0930100","30533",34.568135,-83.998906
"GA0930000","30533",34.568135,-83.998906
"GA0930300"," ",34.568135,-83.998906
"GA0940100","30824",33.482464,-82.473188
"GAGBI0800","30824",33.482464,-82.473188
"GAGSP2500","30813",33.482464,-82.473188
"GA0940200","30824",33.482464,-82.473188
"GA0940000","30824",33.482464,-82.473188
"GA0950100","31305",31.482978,-81.370199
"GA0950000","31305",31.482978,-81.370199
"GA0950200"," ",31.482978,-81.370199
"GA0960200","31041",32.366216,-84.052162
"GA0960300","31057",32.366216,-84.052162
"GA0960100","31063",32.366216,-84.052162
"GA0960400","31068",32.366216,-84.052162
"GA0960000","31068",32.366216,-84.052162
"GA0960500","31068",32.366216,-84.052162
"GA0970500"," ",34.128484,-83.203644
"GA0970100","30628",34.128484,-83.203644
"GA0970200","30629",34.128484,-83.203644
"GA0970300","30633",34.128484,-83.203644
"GA0970400","30633",34.128484,-83.203644
"GA0970000","30633",34.128484,-83.203644
"GA0970600"," ",34.128484,-83.203644
"GA0980100","31803",32.359538,-84.529561
"GA0980000","31803",32.359538,-84.529561
"GA1020400","31029",33.03022,-84.663279
"GA0990200","30222",33.03022,-84.663279
"GAGBI0700","31820",33.03022,-84.663279
"GA0990600"," ",33.03022,-84.663279
"GA0990300","30251",33.03022,-84.663279
"GA0990100","31816",33.03022,-84.663279
"GAGSP3400","31816",33.03022,-84.663279
"GA0990700","31211",33.03022,-84.663279
"GA0990800","31830",33.03022,-84.663279
"GA0990500","31830",33.03022,-84.663279
"GA0990400","30293",33.03022,-84.663279
"GA0990000","30222",33.03022,-84.663279
"GA1000100","39837",31.162908,-84.730386
"GA1000000","39837",31.162908,-84.730386
"GA1010200"," ",31.228997,-84.192038
"GA1010100","31730",31.228997,-84.192038
"GA1010500","31730",31.228997,-84.192038
"GA1010300","31779",31.228997,-84.192038
"GA1010400","31784",31.228997,-84.192038
"GA1010000","31730",31.228997,-84.192038
"GA1020200","31016",33.017435,-83.922938
"GA1020100","31029",33.017435,-83.922938
"GAGSP4400","31029",33.017435,-83.922938
"GA1020300","31029",33.017435,-83.922938
"GA1020600"," ",33.017435,-83.922938
"GA1020000","31029",33.017435,-83.922938
"GA1030300","30410",32.172108,-82.533349
"GA1030400"," ",32.172108,-82.533349
"GA1030100","30445",32.172108,-82.533349
"GA1030500"," ",32.172108,-82.533349
"GA1030200","30473",32.172108,-82.533349
"GA1030000","30445",32.172108,-82.533349
"GA1040100","30650",33.593732,-83.492324
"GAGSP0800","30650",33.593732,-83.492324
"GA1040000","30650",33.593732,-83.492324
"GA1040300"," ",33.593732,-83.492324
"GA1050100","30705",34.797097,-84.73799
"GA1050200","30724",34.797097,-84.73799
"GA1050000","30705",34.797097,-84.73799
"GA1060400","31907",32.510197,-84.874946
"GA1060100","31902",32.510197,-84.874946
"GA1060700","31907",32.510197,-84.874946
"GA1060000","31902",32.510197,-84.874946
"GA1060300","31902",32.510197,-84.874946
"GA1060500","31901",32.510197,-84.874946
"GA1060200"," ",32.510197,-84.874946
"GA1060900"," ",32.510197,-84.874946
"GA1061000"," ",32.510197,-84.874946
"GA1061400"," ",32.510197,-84.874946
"GA1061500"," ",32.510197,-84.874946
"GA1061600"," ",32.510197,-84.874946
"GA1061700"," ",32.510197,-84.874946
"GA1060600"," ",32.510197,-84.874946
"OH0630800"," ",41.119141,-84.576966
"GA1061200"," ",32.510197,-84.874946
"GA1061300"," ",32.510197,-84.874946
"GA1060800","31909",32.510197,-84.874946
"GAGSP4600","30655",33.544065,-83.855192
"GA1070100","30014",33.544065,-83.855192
"GA1070400","30255",33.544065,-83.855192
"GA1070200","30054",33.544065,-83.855192
"GA1070300","30070",33.544065,-83.855192
"GA1070500"," ",33.544065,-83.855192
"GA1070000","30014",33.544065,-83.855192
"GA1080200","30677",33.834125,-83.437728
"GA1080100","30677",33.834125,-83.437728
"GA1080000","30677",33.834125,-83.437728
"GA1090100"," ",33.866806,-83.074081
"GA1090000","30648",33.866806,-83.074081
"GA1100400","30153",33.920903,-84.866979
"GA1100100","30132",33.920903,-84.866979
"GA1100200","30141",33.920903,-84.866979
"GA1100000","30132",33.920903,-84.866979
"GA1100300","30141",33.920903,-84.866979
"GA1110200","31008",32.571324,-83.831978
"GA1110500"," ",32.571324,-83.831978
"GA1110100","31030",32.571324,-83.831978
"GA1110300","31030",32.571324,-83.831978
"GA1110000","31030",32.571324,-83.831978
"GA1110400"," ",32.571324,-83.831978
"GA1120100","30143",34.456625,-84.490263
"GA0280600","30151",34.456625,-84.490263
"GA1120000","30143",34.456625,-84.490263
"GA1120300","30143",34.456625,-84.490263
"GA1120200","30143",34.456625,-84.490263
"GA1130100","31516",31.353988,-82.210427
"GA1130200","31557",31.353988,-82.210427
"GA1130000","31516",31.353988,-82.210427
"GA1140200","30295",33.090768,-84.386627
"GA1140300","30258",33.090768,-84.386627
"GA1140100","30295",33.090768,-84.386627
"GA1140000","30295",33.090768,-84.386627
"GA1150400","30104",33.996015,-85.188338
"GA1150500","30153",33.996015,-85.188338
"GA1150100","30125",33.996015,-85.188338
"GAGSP2900","30125",33.996015,-85.188338
"GA1150200","30153",33.996015,-85.188338
"GA1150000","30125",33.996015,-85.188338
"GA1150300","30125",33.996015,-85.188338
"GA1160100","31036",32.238794,-83.481855
"GA1160000","31036",32.238794,-83.481855
"GA1170100","31024",33.32106,-83.37179
"GA1170000","31024",33.32106,-83.37179
"GA1170200"," ",33.32106,-83.37179
"GA1180000","39854",31.861487,-85.009317
"GA1180100","39854",31.861487,-85.009317
"GA1190100","30525",34.883026,-83.404735
"GA1190400","30537",34.883026,-83.404735
"GA1190200","30562",34.883026,-83.404735
"GA1190500","30537",34.883026,-83.404735
"GA1190000","30525",34.883026,-83.404735
"GA1190600","30525",34.883026,-83.404735
"GA1200300"," ",31.762651,-84.752311
"GA1200100","31740",31.762651,-84.752311
"GAGSP3900","39840",31.762651,-84.752311
"GA1200500","39840",31.762651,-84.752311
"GA1200200","39886",31.762651,-84.752311
"GA1200000","39840",31.762651,-84.752311
"GA1200400","31740",31.762651,-84.752311
"OH0880600"," ",40.840122,-83.313172
"GA1210400","30912",33.361487,-82.074998
"GA1210500","30904",33.361487,-82.074998
